********************************************************************************
Field Output Report, written Wed Apr 16 15:17:29 2025

Source 1
---------

   ODB: C:/lnms/Vid/cross-hole/cross-hole-U.odb
   Step: loading
   Frame: Increment      0: Step Time =    0.000

Loc 1 : Integration point values from source 1

Output sorted by column "Element Label".

Field Output reported at integration points for region: SPECIMEN-1.Region_1

          Element              Int            S.S11            S.S22            S.S33            S.S12
            Label               Pt           @Loc 1           @Loc 1           @Loc 1           @Loc 1
-------------------------------------------------------------------------------------------------------
               18                4       201.091125       53.0226135               0.       41.0178108
               19                1       202.904861       116.802132               0.       27.5044479
               19                2       181.930801       111.102646               0.       14.8895130
               19                3       208.843460       165.520264               0.       36.1754189
               19                4       186.400116       165.195038               0.       27.0356865
               20                1       85.4865189       176.930618               0.       47.2428513
               20                2       136.648041       277.665588               0.       39.9452095
               20                3       75.6091766       151.736755               0.       74.2941055
               20                4       128.019348       255.038681               0.       70.4344711
               21                1       266.490021       195.976791               0.      -131.875168
               21                2       222.345840       186.790390               0.      -145.107010
               21                3       203.410370       161.458038               0.      -126.072105
               21                4       160.020401       149.729568               0.      -135.911865
               22                1       137.649002       166.570435               0.      -135.343506
               22                2       168.617813       217.297775               0.      -141.870850
               22                3       147.147797       208.270157               0.      -123.791519
               22                4       175.830612       257.863586               0.      -128.255737
               23                1       98.2278976       260.739166               0.      -73.0809250
               23                2       100.514519       281.513794               0.      -40.3521194
               23                3       53.0218277       184.376953               0.      -69.7620239
               23                4       53.0226135       201.091125               0.      -41.0178108
               24                1       116.802132       202.904861               0.      -27.5044479
               24                2       111.102646       181.930801               0.      -14.8895130
               24                3       165.520264       208.843460               0.      -36.1754189
               24                4       165.195038       186.400116               0.      -27.0356865
               25                1       176.930618       85.4865189               0.      -47.2428513
               25                2       277.665588       136.648041               0.      -39.9452095
               25                3       151.736755       75.6091766               0.      -74.2941055
               25                4       255.038681       128.019348               0.      -70.4344711
               26                1       195.976791       266.490021               0.       131.875168
               26                2       186.790390       222.345840               0.       145.107010
               26                3       161.458038       203.410370               0.       126.072105
               26                4       149.729568       160.020401               0.       135.911865
               27                1       166.570435       137.649002               0.       135.343506
               27                2       217.297775       168.617813               0.       141.870850
               27                3       208.270157       147.147797               0.       123.791519
               27                4       257.863586       175.830612               0.       128.255737
               28                1       260.739166       98.2278976               0.       73.0809250
               28                2       281.513794       100.514519               0.       40.3521194
               28                3       184.376953       53.0218277               0.       69.7620239
               28                4       201.091125       53.0226135               0.       41.0178108
               29                1       202.904861       116.802132               0.       27.5044479
               29                2       181.930801       111.102646               0.       14.8895130
               29                3       208.843460       165.520264               0.       36.1754189
               29                4       186.400116       165.195038               0.       27.0356865
               30                1       85.4865189       176.930618               0.       47.2428513
               30                2       136.648041       277.665588               0.       39.9452095
               30                3       75.6091766       151.736755               0.       74.2941055
               30                4       128.019348       255.038681               0.       70.4344711
               31                1       175.830612       257.863586               0.       128.255737
               31                2       168.617813       217.297775               0.       141.870850
               31                3       147.147797       208.270157               0.       123.791519
               31                4       137.649002       166.570435               0.       135.343506
               32                1       160.020401       149.729568               0.       135.911865
               32                2       222.345840       186.790390               0.       145.107010
               32                3       203.410370       161.458038               0.       126.072105
               32                4       266.490021       195.976791               0.       131.875168
               33                1       255.038681       128.019348               0.       70.4344711
               33                2       277.665588       136.648041               0.       39.9452095
               33                3       151.736755       75.6091766               0.       74.2941055
               33                4       176.930618       85.4865189               0.       47.2428513
               34                1       165.195038       186.400116               0.       27.0356865
               34                2       111.102646       181.930801               0.       14.8895130
               34                3       165.520264       208.843460               0.       36.1754189
               34                4       116.802132       202.904861               0.       27.5044479
               35                1       53.0226135       201.091125               0.       41.0178108
               35                2       100.514519       281.513794               0.       40.3521194
               35                3       53.0218277       184.376953               0.       69.7620239
               35                4       98.2278976       260.739166               0.       73.0809250
               36                1       257.863586       175.830612               0.      -128.255737
               36                2       217.297775       168.617813               0.      -141.870850
               36                3       208.270157       147.147797               0.      -123.791519
               36                4       166.570435       137.649002               0.      -135.343506
               37                1       149.729568       160.020401               0.      -135.911865
               37                2       186.790390       222.345840               0.      -145.107010
               37                3       161.458038       203.410370               0.      -126.072105
               37                4       195.976791       266.490021               0.      -131.875168
               38                1       128.019348       255.038681               0.      -70.4344711
               38                2       136.648041       277.665588               0.      -39.9452095
               38                3       75.6091766       151.736755               0.      -74.2941055
               38                4       85.4865189       176.930618               0.      -47.2428513
               39                1       186.400116       165.195038               0.      -27.0356865
               39                2       181.930801       111.102646               0.      -14.8895130
               39                3       208.843460       165.520264               0.      -36.1754189
               39                4       202.904861       116.802132               0.      -27.5044479
               40                1       201.091125       53.0226135               0.      -41.0178108
               40                2       281.513794       100.514519               0.      -40.3521194
               40                3       184.376953       53.0218277               0.      -69.7620239
               40                4       260.739166       98.2278976               0.      -73.0809250


********************************************************************************
Field Output Report, written Wed Apr 16 15:18:19 2025

Source 1
---------

   ODB: C:/lnms/Vid/cross-hole/cross-hole-U.odb
   Step: loading
   Frame: Increment      6: Step Time =   0.6000

Loc 1 : Integration point values from source 1

Output sorted by column "Element Label".

Field Output reported at integration points for region: SPECIMEN-1.Region_1

          Element              Int            S.S11            S.S22            S.S33            S.S12
            Label               Pt           @Loc 1           @Loc 1           @Loc 1           @Loc 1
-------------------------------------------------------------------------------------------------------
                1                1       287.702942       196.152222               0.      -144.362610
                1                2       241.131180       186.657288               0.      -160.015015
                1                3       231.404419       163.717804               0.      -138.111664
                1                4       184.044937       151.888199               0.      -151.238434
                2                1       165.010788       176.461639               0.      -151.968613
                2                2       207.299515       246.421753               0.      -163.548538
                2                3       178.358780       225.619308               0.      -141.023331
                2                4       217.820084       296.754333               0.      -148.647736
                3                1       140.185806       281.908142               0.      -79.2722473
                3                2       150.713654       307.970642               0.      -44.6516571
                3                3       79.4269409       162.182098               0.      -82.3448257
                3                4       91.2251434       190.932205               0.      -51.9481125
                4                1       203.805923       180.290283               0.      -29.7672749
                4                2       196.093292       118.433464               0.      -16.2857857
                4                3       230.145416       181.949417               0.      -40.1085625
                4                4       221.434189       126.220581               0.      -30.3572407
                5                1       219.463608       56.6779175               0.      -45.4549446
                5                2       312.141296       110.175888               0.      -45.0786400
                5                3       199.882477       55.0780945               0.      -77.8953323
                5                4       287.916931       105.960617               0.      -82.3683319
                6                1       296.754333       217.820084               0.      -148.647736
                6                2       246.421753       207.299515               0.      -163.548538
                6                3       225.619308       178.358780               0.      -141.023331
                6                4       176.461639       165.010788               0.      -151.968613
                7                1       151.888199       184.044937               0.      -151.238434
                7                2       186.657288       241.131180               0.      -160.015015
                7                3       163.717804       231.404419               0.      -138.111664
                7                4       196.152222       287.702942               0.      -144.362610
                8                1       105.960617       287.916931               0.      -82.3683319
                8                2       110.175888       312.141296               0.      -45.0786400
                8                3       55.0780945       199.882477               0.      -77.8953323
                8                4       56.6779175       219.463608               0.      -45.4549446
                9                1       126.220581       221.434189               0.      -30.3572407
                9                2       118.433464       196.093292               0.      -16.2857857
                9                3       181.949417       230.145416               0.      -40.1085625
                9                4       180.290283       203.805923               0.      -29.7672749
               10                1       190.932205       91.2251434               0.      -51.9481125
               10                2       307.970642       150.713654               0.      -44.6516571
               10                3       162.182098       79.4269409               0.      -82.3448257
               10                4       281.908142       140.185806               0.      -79.2722473
               11                1       196.152222       287.702942               0.       144.362610
               11                2       186.657288       241.131180               0.       160.015015
               11                3       163.717804       231.404419               0.       138.111664
               11                4       151.888199       184.044937               0.       151.238434
               12                1       176.461639       165.010788               0.       151.968613
               12                2       246.421753       207.299515               0.       163.548538
               12                3       225.619308       178.358780               0.       141.023331
               12                4       296.754333       217.820084               0.       148.647736
               13                1       281.908142       140.185806               0.       79.2722473
               13                2       307.970642       150.713654               0.       44.6516571
               13                3       162.182098       79.4269409               0.       82.3448257
               13                4       190.932205       91.2251434               0.       51.9481125
               14                1       180.290283       203.805923               0.       29.7672749
               14                2       118.433464       196.093292               0.       16.2857857
               14                3       181.949417       230.145416               0.       40.1085625
               14                4       126.220581       221.434189               0.       30.3572407
               15                1       56.6779175       219.463608               0.       45.4549446
               15                2       110.175888       312.141296               0.       45.0786400
               15                3       55.0780945       199.882477               0.       77.8953323
               15                4       105.960617       287.916931               0.       82.3683319
               16                1       217.820084       296.754333               0.       148.647736
               16                2       207.299515       246.421753               0.       163.548538
               16                3       178.358780       225.619308               0.       141.023331
               16                4       165.010788       176.461639               0.       151.968613
               17                1       184.044937       151.888199               0.       151.238434
               17                2       241.131180       186.657288               0.       160.015015
               17                3       231.404419       163.717804               0.       138.111664
               17                4       287.702942       196.152222               0.       144.362610
               18                1       287.916931       105.960617               0.       82.3683319
               18                2       312.141296       110.175888               0.       45.0786400
               18                3       199.882477       55.0780945               0.       77.8953323
               18                4       219.463608       56.6779175               0.       45.4549446
               19                1       221.434189       126.220581               0.       30.3572407
               19                2       196.093292       118.433464               0.       16.2857857
               19                3       230.145416       181.949417               0.       40.1085625
               19                4       203.805923       180.290283               0.       29.7672749
               20                1       91.2251434       190.932205               0.       51.9481125
               20                2       150.713654       307.970642               0.       44.6516571
               20                3       79.4269409       162.182098               0.       82.3448257
               20                4       140.185806       281.908142               0.       79.2722473
               21                1       296.754333       217.820084               0.      -148.647736
               21                2       246.421753       207.299515               0.      -163.548538
               21                3       225.619308       178.358780               0.      -141.023331
               21                4       176.461639       165.010788               0.      -151.968613
               22                1       151.888199       184.044937               0.      -151.238434
               22                2       186.657288       241.131180               0.      -160.015015
               22                3       163.717804       231.404419               0.      -138.111664
               22                4       196.152222       287.702942               0.      -144.362610
               23                1       105.960617       287.916931               0.      -82.3683319
               23                2       110.175888       312.141296               0.      -45.0786400
               23                3       55.0780945       199.882477               0.      -77.8953323
               23                4       56.6779175       219.463608               0.      -45.4549446
               24                1       126.220581       221.434189               0.      -30.3572407
               24                2       118.433464       196.093292               0.      -16.2857857
               24                3       181.949417       230.145416               0.      -40.1085625
               24                4       180.290283       203.805923               0.      -29.7672749
               25                1       190.932205       91.2251434               0.      -51.9481125
               25                2       307.970642       150.713654               0.      -44.6516571
               25                3       162.182098       79.4269409               0.      -82.3448257
               25                4       281.908142       140.185806               0.      -79.2722473
               26                1       217.820084       296.754333               0.       148.647736
               26                2       207.299515       246.421753               0.       163.548538
               26                3       178.358780       225.619308               0.       141.023331
               26                4       165.010788       176.461639               0.       151.968613
               27                1       184.044937       151.888199               0.       151.238434
               27                2       241.131180       186.657288               0.       160.015015
               27                3       231.404419       163.717804               0.       138.111664
               27                4       287.702942       196.152222               0.       144.362610
               28                1       287.916931       105.960617               0.       82.3683319
               28                2       312.141296       110.175888               0.       45.0786400
               28                3       199.882477       55.0780945               0.       77.8953323
               28                4       219.463608       56.6779175               0.       45.4549446
               29                1       221.434189       126.220581               0.       30.3572407
               29                2       196.093292       118.433464               0.       16.2857857
               29                3       230.145416       181.949417               0.       40.1085625
               29                4       203.805923       180.290283               0.       29.7672749
               30                1       91.2251434       190.932205               0.       51.9481125
               30                2       150.713654       307.970642               0.       44.6516571
               30                3       79.4269409       162.182098               0.       82.3448257
               30                4       140.185806       281.908142               0.       79.2722473
               31                1       196.152222       287.702942               0.       144.362610
               31                2       186.657288       241.131180               0.       160.015015
               31                3       163.717804       231.404419               0.       138.111664
               31                4       151.888199       184.044937               0.       151.238434
               32                1       176.461639       165.010788               0.       151.968613
               32                2       246.421753       207.299515               0.       163.548538
               32                3       225.619308       178.358780               0.       141.023331
               32                4       296.754333       217.820084               0.       148.647736
               33                1       281.908142       140.185806               0.       79.2722473
               33                2       307.970642       150.713654               0.       44.6516571
               33                3       162.182098       79.4269409               0.       82.3448257
               33                4       190.932205       91.2251434               0.       51.9481125
               34                1       180.290283       203.805923               0.       29.7672749
               34                2       118.433464       196.093292               0.       16.2857857
               34                3       181.949417       230.145416               0.       40.1085625
               34                4       126.220581       221.434189               0.       30.3572407
               35                1       56.6779175       219.463608               0.       45.4549446
               35                2       110.175888       312.141296               0.       45.0786400
               35                3       55.0780945       199.882477               0.       77.8953323
               35                4       105.960617       287.916931               0.       82.3683319
               36                1       287.702942       196.152222               0.      -144.362610
               36                2       241.131180       186.657288               0.      -160.015015
               36                3       231.404419       163.717804               0.      -138.111664
               36                4       184.044937       151.888199               0.      -151.238434
               37                1       165.010788       176.461639               0.      -151.968613
               37                2       207.299515       246.421753               0.      -163.548538
               37                3       178.358780       225.619308               0.      -141.023331
               37                4       217.820084       296.754333               0.      -148.647736
               38                1       140.185806       281.908142               0.      -79.2722473
               38                2       150.713654       307.970642               0.      -44.6516571
               38                3       79.4269409       162.182098               0.      -82.3448257
               38                4       91.2251434       190.932205               0.      -51.9481125
               39                1       203.805923       180.290283               0.      -29.7672749
               39                2       196.093292       118.433464               0.      -16.2857857
               39                3       230.145416       181.949417               0.      -40.1085625
               39                4       221.434189       126.220581               0.      -30.3572407
               40                1       219.463608       56.6779175               0.      -45.4549446
               40                2       312.141296       110.175888               0.      -45.0786400
               40                3       199.882477       55.0780945               0.      -77.8953323
               40                4       287.916931       105.960617               0.      -82.3683319


********************************************************************************
Field Output Report, written Wed Apr 16 15:18:22 2025

Source 1
---------

   ODB: C:/lnms/Vid/cross-hole/cross-hole-U.odb
   Step: loading
   Frame: Increment      7: Step Time =   0.7000

Loc 1 : Integration point values from source 1

Output sorted by column "Element Label".

Field Output reported at integration points for region: SPECIMEN-1.Region_1

          Element              Int            S.S11            S.S22            S.S33            S.S12
            Label               Pt           @Loc 1           @Loc 1           @Loc 1           @Loc 1
-------------------------------------------------------------------------------------------------------
                1                1       316.657013       216.046799               0.      -160.286072
                1                2       263.972534       203.877335               0.      -178.005081
                1                3       254.195053       180.263489               0.      -152.310257
                1                4       201.131241       165.805923               0.      -167.041489
                2                1       179.939896       192.467987               0.      -167.970444
                2                2       227.136871       269.555756               0.      -181.899155
                2                3       194.935577       247.424316               0.      -155.920959
                2                4       239.048523       326.136108               0.      -165.342789
                3                1       151.417725       307.073853               0.      -87.9557953
                3                2       163.935104       336.742493               0.      -49.1967278
                3                3       82.5120621       171.271332               0.      -90.3727417
                3                4       96.4222107       203.998276               0.      -56.5964737
                4                1       220.255081       194.449509               0.      -32.4290428
                4                2       209.443085       125.021423               0.      -17.6632137
                4                3       250.241516       197.288727               0.      -43.9026947
                4                4       238.881638       134.755417               0.      -33.1264687
                5                1       236.699921       59.9616814               0.      -49.7835884
                5                2       340.996399       119.174309               0.      -49.5777206
                5                3       213.810074       56.4147034               0.      -85.9898148
                5                4       313.030823       112.668007               0.      -91.4703445
                6                1       326.136108       239.048523               0.      -165.342789
                6                2       269.555756       227.136871               0.      -181.899155
                6                3       247.424316       194.935577               0.      -155.920959
                6                4       192.467987       179.939896               0.      -167.970444
                7                1       165.805923       201.131241               0.      -167.041489
                7                2       203.877335       263.972534               0.      -178.005081
                7                3       180.263489       254.195053               0.      -152.310257
                7                4       216.046799       316.657013               0.      -160.286072
                8                1       112.668007       313.030823               0.      -91.4703445
                8                2       119.174309       340.996399               0.      -49.5777206
                8                3       56.4147034       213.810074               0.      -85.9898148
                8                4       59.9616814       236.699921               0.      -49.7835884
                9                1       134.755417       238.881638               0.      -33.1264687
                9                2       125.021423       209.443085               0.      -17.6632137
                9                3       197.288727       250.241516               0.      -43.9026947
                9                4       194.449509       220.255081               0.      -32.4290428
               10                1       203.998276       96.4222107               0.      -56.5964737
               10                2       336.742493       163.935104               0.      -49.1967278
               10                3       171.271332       82.5120621               0.      -90.3727417
               10                4       307.073853       151.417725               0.      -87.9557953
               11                1       216.046799       316.657013               0.       160.286072
               11                2       203.877335       263.972534               0.       178.005081
               11                3       180.263489       254.195053               0.       152.310257
               11                4       165.805923       201.131241               0.       167.041489
               12                1       192.467987       179.939896               0.       167.970444
               12                2       269.555756       227.136871               0.       181.899155
               12                3       247.424316       194.935577               0.       155.920959
               12                4       326.136108       239.048523               0.       165.342789
               13                1       307.073853       151.417725               0.       87.9557953
               13                2       336.742493       163.935104               0.       49.1967278
               13                3       171.271332       82.5120621               0.       90.3727417
               13                4       203.998276       96.4222107               0.       56.5964737
               14                1       194.449509       220.255081               0.       32.4290428
               14                2       125.021423       209.443085               0.       17.6632137
               14                3       197.288727       250.241516               0.       43.9026947
               14                4       134.755417       238.881638               0.       33.1264687
               15                1       59.9616814       236.699921               0.       49.7835884
               15                2       119.174309       340.996399               0.       49.5777206
               15                3       56.4147034       213.810074               0.       85.9898148
               15                4       112.668007       313.030823               0.       91.4703445
               16                1       239.048523       326.136108               0.       165.342789
               16                2       227.136871       269.555756               0.       181.899155
               16                3       194.935577       247.424316               0.       155.920959
               16                4       179.939896       192.467987               0.       167.970444
               17                1       201.131241       165.805923               0.       167.041489
               17                2       263.972534       203.877335               0.       178.005081
               17                3       254.195053       180.263489               0.       152.310257
               17                4       316.657013       216.046799               0.       160.286072
               18                1       313.030823       112.668007               0.       91.4703445
               18                2       340.996399       119.174309               0.       49.5777206
               18                3       213.810074       56.4147034               0.       85.9898148
               18                4       236.699921       59.9616814               0.       49.7835884
               19                1       238.881638       134.755417               0.       33.1264687
               19                2       209.443085       125.021423               0.       17.6632137
               19                3       250.241516       197.288727               0.       43.9026947
               19                4       220.255081       194.449509               0.       32.4290428
               20                1       96.4222107       203.998276               0.       56.5964737
               20                2       163.935104       336.742493               0.       49.1967278
               20                3       82.5120621       171.271332               0.       90.3727417
               20                4       151.417725       307.073853               0.       87.9557953
               21                1       326.136108       239.048523               0.      -165.342789
               21                2       269.555756       227.136871               0.      -181.899155
               21                3       247.424316       194.935577               0.      -155.920959
               21                4       192.467987       179.939896               0.      -167.970444
               22                1       165.805923       201.131241               0.      -167.041489
               22                2       203.877335       263.972534               0.      -178.005081
               22                3       180.263489       254.195053               0.      -152.310257
               22                4       216.046799       316.657013               0.      -160.286072
               23                1       112.668007       313.030823               0.      -91.4703445
               23                2       119.174309       340.996399               0.      -49.5777206
               23                3       56.4147034       213.810074               0.      -85.9898148
               23                4       59.9616814       236.699921               0.      -49.7835884
               24                1       134.755417       238.881638               0.      -33.1264687
               24                2       125.021423       209.443085               0.      -17.6632137
               24                3       197.288727       250.241516               0.      -43.9026947
               24                4       194.449509       220.255081               0.      -32.4290428
               25                1       203.998276       96.4222107               0.      -56.5964737
               25                2       336.742493       163.935104               0.      -49.1967278
               25                3       171.271332       82.5120621               0.      -90.3727417
               25                4       307.073853       151.417725               0.      -87.9557953
               26                1       239.048523       326.136108               0.       165.342789
               26                2       227.136871       269.555756               0.       181.899155
               26                3       194.935577       247.424316               0.       155.920959
               26                4       179.939896       192.467987               0.       167.970444
               27                1       201.131241       165.805923               0.       167.041489
               27                2       263.972534       203.877335               0.       178.005081
               27                3       254.195053       180.263489               0.       152.310257
               27                4       316.657013       216.046799               0.       160.286072
               28                1       313.030823       112.668007               0.       91.4703445
               28                2       340.996399       119.174309               0.       49.5777206
               28                3       213.810074       56.4147034               0.       85.9898148
               28                4       236.699921       59.9616814               0.       49.7835884
               29                1       238.881638       134.755417               0.       33.1264687
               29                2       209.443085       125.021423               0.       17.6632137
               29                3       250.241516       197.288727               0.       43.9026947
               29                4       220.255081       194.449509               0.       32.4290428
               30                1       96.4222107       203.998276               0.       56.5964737
               30                2       163.935104       336.742493               0.       49.1967278
               30                3       82.5120621       171.271332               0.       90.3727417
               30                4       151.417725       307.073853               0.       87.9557953
               31                1       216.046799       316.657013               0.       160.286072
               31                2       203.877335       263.972534               0.       178.005081
               31                3       180.263489       254.195053               0.       152.310257
               31                4       165.805923       201.131241               0.       167.041489
               32                1       192.467987       179.939896               0.       167.970444
               32                2       269.555756       227.136871               0.       181.899155
               32                3       247.424316       194.935577               0.       155.920959
               32                4       326.136108       239.048523               0.       165.342789
               33                1       307.073853       151.417725               0.       87.9557953
               33                2       336.742493       163.935104               0.       49.1967278
               33                3       171.271332       82.5120621               0.       90.3727417
               33                4       203.998276       96.4222107               0.       56.5964737
               34                1       194.449509       220.255081               0.       32.4290428
               34                2       125.021423       209.443085               0.       17.6632137
               34                3       197.288727       250.241516               0.       43.9026947
               34                4       134.755417       238.881638               0.       33.1264687
               35                1       59.9616814       236.699921               0.       49.7835884
               35                2       119.174309       340.996399               0.       49.5777206
               35                3       56.4147034       213.810074               0.       85.9898148
               35                4       112.668007       313.030823               0.       91.4703445
               36                1       316.657013       216.046799               0.      -160.286072
               36                2       263.972534       203.877335               0.      -178.005081
               36                3       254.195053       180.263489               0.      -152.310257
               36                4       201.131241       165.805923               0.      -167.041489
               37                1       179.939896       192.467987               0.      -167.970444
               37                2       227.136871       269.555756               0.      -181.899155
               37                3       194.935577       247.424316               0.      -155.920959
               37                4       239.048523       326.136108               0.      -165.342789
               38                1       151.417725       307.073853               0.      -87.9557953
               38                2       163.935104       336.742493               0.      -49.1967278
               38                3       82.5120621       171.271332               0.      -90.3727417
               38                4       96.4222107       203.998276               0.      -56.5964737
               39                1       220.255081       194.449509               0.      -32.4290428
               39                2       209.443085       125.021423               0.      -17.6632137
               39                3       250.241516       197.288727               0.      -43.9026947
               39                4       238.881638       134.755417               0.      -33.1264687
               40                1       236.699921       59.9616814               0.      -49.7835884
               40                2       340.996399       119.174309               0.      -49.5777206
               40                3       213.810074       56.4147034               0.      -85.9898148
               40                4       313.030823       112.668007               0.      -91.4703445


********************************************************************************
Field Output Report, written Wed Apr 16 15:18:25 2025

Source 1
---------

   ODB: C:/lnms/Vid/cross-hole/cross-hole-U.odb
   Step: loading
   Frame: Increment      8: Step Time =   0.8000

Loc 1 : Integration point values from source 1

Output sorted by column "Element Label".

Field Output reported at integration points for region: SPECIMEN-1.Region_1

          Element              Int            S.S11            S.S22            S.S33            S.S12
            Label               Pt           @Loc 1           @Loc 1           @Loc 1           @Loc 1
-------------------------------------------------------------------------------------------------------
                1                1       344.855591       235.593613               0.      -175.994049
                1                2       285.924805       220.369156               0.      -195.824951
