1.120000000000000000e+02,-2.500000000000000000e+01,-9.375000000000000000e+00
1.130000000000000000e+02,1.649954800000000077e+01,8.595390319999999917e+00
1.140000000000000000e+02,1.774100109999999830e+01,1.186422540000000048e+01
1.150000000000000000e+02,1.074780269999999938e+01,6.085965629999999571e+00
1.160000000000000000e+02,1.320158580000000015e+01,7.253757479999999980e+00
1.170000000000000000e+02,1.796185300000000140e+01,3.955413819999999969e+00
1.180000000000000000e+02,2.109170909999999921e+01,7.197192669999999737e+00
1.190000000000000000e+02,1.206473639999999925e+01,3.075180769999999786e+00
1.200000000000000000e+02,1.480704399999999943e+01,3.571088079999999998e+00
1.210000000000000000e+02,2.151338960000000000e+01,3.569401739999999990e+00
1.220000000000000000e+02,2.139936829999999901e+01,1.034058570000000010e+01
1.230000000000000000e+02,-8.600754739999999288e+00,-1.651537130000000175e+01
1.240000000000000000e+02,-7.265477660000000171e+00,-1.323903559999999935e+01
1.250000000000000000e+02,-6.060031409999999674e+00,-1.072165299999999988e+01
1.260000000000000000e+02,-1.186556629999999934e+01,-1.774495699999999943e+01
1.270000000000000000e+02,-7.198534010000000372e+00,-2.109566500000000033e+01
1.280000000000000000e+02,-3.961944579999999938e+00,-1.798255539999999897e+01
1.290000000000000000e+02,-1.034125709999999998e+01,-2.140134619999999899e+01
1.300000000000000000e+02,-3.571369649999999840e+00,-2.151955410000000057e+01
1.310000000000000000e+02,-3.578245640000000005e+00,-1.482995610000000042e+01
1.320000000000000000e+02,-3.056616780000000144e+00,-1.205271630000000016e+01
1.330000000000000000e+02,-8.595390319999999917e+00,1.649954800000000077e+01
1.340000000000000000e+02,-1.186422540000000048e+01,1.774100109999999830e+01
1.350000000000000000e+02,-6.085965629999999571e+00,1.074780269999999938e+01
1.360000000000000000e+02,-7.253757479999999980e+00,1.320158580000000015e+01
1.370000000000000000e+02,-3.955413819999999969e+00,1.796185300000000140e+01
1.380000000000000000e+02,-7.197192669999999737e+00,2.109170909999999921e+01
1.390000000000000000e+02,-3.075180769999999786e+00,1.206473639999999925e+01
1.400000000000000000e+02,-3.571088079999999998e+00,1.480704399999999943e+01
1.410000000000000000e+02,-3.569401739999999990e+00,2.151338960000000000e+01
1.420000000000000000e+02,-1.034058570000000010e+01,2.139936829999999901e+01
1.430000000000000000e+02,1.651537130000000175e+01,-8.600754739999999288e+00
1.440000000000000000e+02,1.323903559999999935e+01,-7.265477660000000171e+00
1.450000000000000000e+02,1.072165299999999988e+01,-6.060031409999999674e+00
1.460000000000000000e+02,1.774495699999999943e+01,-1.186556629999999934e+01
1.470000000000000000e+02,2.109566500000000033e+01,-7.198534010000000372e+00
1.480000000000000000e+02,1.798255539999999897e+01,-3.961944579999999938e+00
1.490000000000000000e+02,2.140134619999999899e+01,-1.034125709999999998e+01
1.500000000000000000e+02,2.151955410000000057e+01,-3.571369649999999840e+00
1.510000000000000000e+02,1.482995610000000042e+01,-3.578245640000000005e+00
1.520000000000000000e+02,1.205271630000000016e+01,-3.056616780000000144e+00
1.530000000000000000e+02,8.600754739999999288e+00,1.651537130000000175e+01
1.540000000000000000e+02,7.265477660000000171e+00,1.323903559999999935e+01
1.550000000000000000e+02,6.060031409999999674e+00,1.072165299999999988e+01
1.560000000000000000e+02,1.186556629999999934e+01,1.774495699999999943e+01
1.570000000000000000e+02,7.198534010000000372e+00,2.109566500000000033e+01
1.580000000000000000e+02,3.961944579999999938e+00,1.798255539999999897e+01
1.590000000000000000e+02,1.034125709999999998e+01,2.140134619999999899e+01
1.600000000000000000e+02,3.571369649999999840e+00,2.151955410000000057e+01
1.610000000000000000e+02,3.578245640000000005e+00,1.482995610000000042e+01
1.620000000000000000e+02,3.056616780000000144e+00,1.205271630000000016e+01
1.630000000000000000e+02,-1.651537130000000175e+01,8.600754739999999288e+00
1.640000000000000000e+02,-1.323903559999999935e+01,7.265477660000000171e+00
1.650000000000000000e+02,-1.072165299999999988e+01,6.060031409999999674e+00
1.660000000000000000e+02,-1.774495699999999943e+01,1.186556629999999934e+01
1.670000000000000000e+02,-2.109566500000000033e+01,7.198534010000000372e+00
1.680000000000000000e+02,-1.798255539999999897e+01,3.961944579999999938e+00
1.690000000000000000e+02,-2.140134619999999899e+01,1.034125709999999998e+01
1.700000000000000000e+02,-2.151955410000000057e+01,3.571369649999999840e+00
1.710000000000000000e+02,-1.482995610000000042e+01,3.578245640000000005e+00
1.720000000000000000e+02,-1.205271630000000016e+01,3.056616780000000144e+00
1.730000000000000000e+02,8.595390319999999917e+00,-1.649954800000000077e+01
1.740000000000000000e+02,1.186422540000000048e+01,-1.774100109999999830e+01
1.750000000000000000e+02,6.085965629999999571e+00,-1.074780269999999938e+01
1.760000000000000000e+02,7.253757479999999980e+00,-1.320158580000000015e+01
1.770000000000000000e+02,3.955413819999999969e+00,-1.796185300000000140e+01
1.780000000000000000e+02,7.197192669999999737e+00,-2.109170909999999921e+01
1.790000000000000000e+02,3.075180769999999786e+00,-1.206473639999999925e+01
1.800000000000000000e+02,3.571088079999999998e+00,-1.480704399999999943e+01
1.810000000000000000e+02,3.569401739999999990e+00,-2.151338960000000000e+01
1.820000000000000000e+02,1.034058570000000010e+01,-2.139936829999999901e+01
1.830000000000000000e+02,-1.649954800000000077e+01,-8.595390319999999917e+00
1.840000000000000000e+02,-1.774100109999999830e+01,-1.186422540000000048e+01
1.850000000000000000e+02,-1.074780269999999938e+01,-6.085965629999999571e+00
1.860000000000000000e+02,-1.320158580000000015e+01,-7.253757479999999980e+00
1.870000000000000000e+02,-1.796185300000000140e+01,-3.955413819999999969e+00
1.880000000000000000e+02,-2.109170909999999921e+01,-7.197192669999999737e+00
1.890000000000000000e+02,-1.206473639999999925e+01,-3.075180769999999786e+00
1.900000000000000000e+02,-1.480704399999999943e+01,-3.571088079999999998e+00
1.910000000000000000e+02,-2.151338960000000000e+01,-3.569401739999999990e+00
1.920000000000000000e+02,-2.139936829999999901e+01,-1.034058570000000010e+01
