********************************************************************************
Field Output Report, written Thu Apr 24 12:36:35 2025

Source 1
---------

   ODB: C:/lnms/Vid/cross-hole/PopravljeniRP2.odb
   Step: loading
   Frame: Increment      0: Step Time =    0.000

Loc 1 : Integration point values from source 1

Output sorted by column "Element Label".

Field Output reported at integration points for region: SPECIMEN-1.Region_1

          Element              Int            S.S11            S.S22            S.S33            S.S12
            Label               Pt           @Loc 1           @Loc 1           @Loc 1           @Loc 1
-------------------------------------------------------------------------------------------------------
               18                1   50.7465312E+03   11.1020938E+03               0.   4.86819922E+03
               18                2   53.7445859E+03   15.2546533E+03               0.  -2.58286987E+03
               18                3   33.1447617E+03   6.82684521E+03               0.   3.87597241E+03
               18                4   34.7995547E+03   9.76200098E+03               0.  -2.13643286E+03
               19                1   29.5531191E+03   12.0833945E+03               0.  -4.27905469E+03
               19                2   24.2008770E+03   10.9010498E+03               0.  -6.72192871E+03
               19                3   31.7972402E+03   20.1678574E+03               0.  -2.24267310E+03
               19                4   27.0339668E+03   19.5987227E+03               0.  -4.29208838E+03
               20                1   12.6933682E+03   18.6402344E+03               0.       147.824997
               20                2   15.4372119E+03   27.4558320E+03               0.       858.299438
               20                3   12.8404883E+03   17.8470859E+03               0.   1.97106335E+03
               20                4   15.5189541E+03   26.0798281E+03               0.   3.28069189E+03
               21                1   37.6280312E+03   28.0311719E+03               0.  -24.3442285E+03
               21                2   34.8537109E+03   28.6624570E+03               0.  -25.3414570E+03
               21                3   32.0353613E+03   25.3520234E+03               0.  -22.6595937E+03
               21                4   29.4243516E+03   25.5781445E+03               0.  -23.2450469E+03
               22                1   26.4020625E+03   28.9295957E+03               0.  -25.4380469E+03
               22                2   36.0828789E+03   41.8721172E+03               0.  -31.3890156E+03
               22                3   23.0867461E+03   35.1475898E+03               0.  -24.2370898E+03
               22                4   31.6857227E+03   47.9028242E+03               0.  -29.5970449E+03
               23                1   18.5776992E+03   40.6601289E+03               0.  -21.4801465E+03
               23                2   15.7454170E+03   42.1657578E+03               0.  -18.0207383E+03
               23                3   14.5577109E+03   31.5719707E+03               0.  -18.9754961E+03
               23                4   12.1695430E+03   32.2624766E+03               0.  -16.1742783E+03
               24                1   13.6480937E+03   29.1424668E+03               0.  -14.0863682E+03
               24                2   11.9138232E+03   24.0779922E+03               0.  -10.8454512E+03
               24                3   23.3707480E+03   31.3629316E+03               0.  -15.4773252E+03
               24                4   22.4284082E+03   26.8562695E+03               0.  -12.6893896E+03
               25                1   24.7154570E+03   13.8257285E+03               0.  -11.2826416E+03
               25                2   35.4521328E+03   17.1850352E+03               0.  -12.2037002E+03
               25                3   24.2819199E+03   14.6287109E+03               0.  -13.5155605E+03
               25                4   34.4760039E+03   18.1272832E+03               0.  -15.1350166E+03
               26                1   12.1186768E+03   33.3145313E+03               0.   14.6983408E+03
               26                2   14.4331221E+03   31.0950508E+03               0.   15.6173682E+03
               26                3   8.55158691E+03   26.7187422E+03               0.   12.3481309E+03
               26                4   9.96502148E+03   24.4215391E+03               0.   12.8278828E+03
               27                1   11.3024766E+03   20.9002422E+03               0.   13.5673857E+03
               27                2   15.5244707E+03   25.7166738E+03               0.   15.9862178E+03
               27                3   12.9713408E+03   18.8173398E+03               0.   13.8050234E+03
               27                4   17.1724355E+03   22.9247988E+03               0.   16.0969453E+03
               28                1   9.15638965E+03   11.5149658E+03               0.   12.2549639E+03
               28                2   5.77763037E+03   5.52100537E+03               0.   14.9496309E+03
               28                3   13.1845947E+03   10.6152646E+03               0.   11.6872607E+03
               28                4   10.9860547E+03   6.17168311E+03               0.   13.5912813E+03
               29                1   12.0303945E+03   7.32969824E+03               0.   13.0948604E+03
               29                2   11.2778711E+03   6.91150977E+03               0.   10.8747451E+03
               29                3   14.0137061E+03   14.2463066E+03               0.   12.9711416E+03
               29                4   13.4209697E+03   14.2517715E+03               0.   10.9495098E+03
               30                1   6.57065820E+03   18.1200078E+03               0.   7.94222021E+03
               30                2   10.7542295E+03   32.0692285E+03               0.   8.12886719E+03
               30                3   6.15726660E+03   17.3373496E+03               0.   10.9416562E+03
               30                4   10.0286611E+03   30.5628105E+03               0.   12.0626885E+03
               31                1   22.9247988E+03   17.1724355E+03               0.   16.0969453E+03
               31                2   25.7166738E+03   15.5244707E+03               0.   15.9862178E+03
               31                3   18.8173398E+03   12.9713408E+03               0.   13.8050234E+03
               31                4   20.9002422E+03   11.3024766E+03               0.   13.5673857E+03
               32                1   24.4215391E+03   9.96502148E+03               0.   12.8278828E+03
               32                2   31.0950508E+03   14.4331221E+03               0.   15.6173682E+03
               32                3   26.7187422E+03   8.55158691E+03               0.   12.3481309E+03
               32                4   33.3145313E+03   12.1186768E+03               0.   14.6983408E+03
               33                1   30.5628105E+03   10.0286611E+03               0.   12.0626885E+03
               33                2   32.0692285E+03   10.7542295E+03               0.   8.12886719E+03
               33                3   17.3373496E+03   6.15726660E+03               0.   10.9416562E+03
               33                4   18.1200078E+03   6.57065820E+03               0.   7.94222021E+03
               34                1   14.2517715E+03   13.4209697E+03               0.   10.9495098E+03
               34                2   6.91150977E+03   11.2778711E+03               0.   10.8747451E+03
               34                3   14.2463066E+03   14.0137061E+03               0.   12.9711416E+03
               34                4   7.32969824E+03   12.0303945E+03               0.   13.0948604E+03
               35                1   6.17168311E+03   10.9860547E+03               0.   13.5912813E+03
               35                2   5.52100537E+03   5.77763037E+03               0.   14.9496309E+03
               35                3   10.6152646E+03   13.1845947E+03               0.   11.6872607E+03
               35                4   11.5149658E+03   9.15638965E+03               0.   12.2549639E+03
               36                1   6.47720166E+03   3.73903125E+03               0.       637.144531
               36                2   5.52710596E+03      -366.842926               0.      -209.380112
               36                3   7.73263574E+03   6.47800732E+03               0.  -1.01898267E+03
               36                4   7.03885693E+03   3.36112427E+03               0.  -1.83029810E+03
               37                1   6.76320361E+03   5.07904736E+03               0.  -3.55592017E+03
               37                2   9.50897168E+03   12.3199277E+03               0.  -5.88524854E+03
               37                3   7.57872070E+03   9.16694434E+03               0.  -2.35350244E+03
               37                4   10.2768057E+03   16.7574180E+03               0.  -4.04523120E+03
               38                1   8.57385840E+03   22.2369043E+03               0.      -265.293762
               38                2   8.76162402E+03   24.0234199E+03               0.   3.26691357E+03
               38                3   4.85418555E+03   10.2429404E+03               0.   1.34459985E+03
               38                4   4.86317187E+03   11.2683125E+03               0.   4.03589453E+03
               39                1   12.4744932E+03   10.8118047E+03               0.   8.86225098E+03
               39                2   10.9206211E+03   5.73134375E+03               0.   9.18847168E+03
               39                3   12.8718965E+03   10.4411611E+03               0.   7.50310352E+03
               39                4   11.4352607E+03   5.61169043E+03               0.   7.69397461E+03
               40                1   12.4251133E+03   3.53964502E+03               0.   6.63882031E+03
               40                2   18.9868672E+03   5.38938965E+03               0.   7.11292725E+03
               40                3   11.6562793E+03   1.85819690E+03               0.   4.61889697E+03
               40                4   17.6117832E+03   3.05340991E+03               0.   4.45936475E+03


********************************************************************************
Field Output Report, written Thu Apr 24 12:37:27 2025

Source 1
---------

   ODB: C:/lnms/Vid/cross-hole/PopravljeniRP2.odb
   Step: loading
   Frame: Increment      6: Step Time =   0.6000

Loc 1 : Integration point values from source 1

Output sorted by column "Element Label".

Field Output reported at integration points for region: SPECIMEN-1.Region_1

          Element              Int            S.S11            S.S22            S.S33            S.S12
            Label               Pt           @Loc 1           @Loc 1           @Loc 1           @Loc 1
-------------------------------------------------------------------------------------------------------
                1                1   56.0384219E+03   37.3137422E+03               0.  -35.0593828E+03
                1                2   49.0564180E+03   41.8317734E+03               0.  -37.1789961E+03
                1                3   41.6200625E+03   27.7040410E+03               0.  -29.0531660E+03
                1                4   34.3550508E+03   31.1180293E+03               0.  -30.5082832E+03
                2                1   30.4775957E+03   34.6837227E+03               0.  -28.1009355E+03
                2                2   34.1103516E+03   41.3318945E+03               0.  -30.6124844E+03
                2                3   30.3449004E+03   37.9529648E+03               0.  -27.3330039E+03
                2                4   33.5468125E+03   44.7948437E+03               0.  -29.3368008E+03
                3                1   21.1635801E+03   40.2813828E+03               0.  -17.7790586E+03
                3                2   20.1597148E+03   41.4516758E+03               0.  -14.2746865E+03
                3                3   17.0103438E+03   28.0517539E+03               0.  -15.9077793E+03
                3                4   16.1339736E+03   28.5791660E+03               0.  -13.2119209E+03
                4                1   31.5539238E+03   26.0858164E+03               0.  -14.5439844E+03
                4                2   28.4079570E+03   14.0592471E+03               0.  -12.4437432E+03
                4                3   36.7430703E+03   27.2333574E+03               0.  -17.7362187E+03
                4                4   34.2505977E+03   16.1516455E+03               0.  -16.1884873E+03
                5                1   37.8881680E+03   14.3983789E+03               0.  -18.6814941E+03
                5                2   49.7736797E+03   18.6387129E+03               0.  -20.7470625E+03
                5                3   36.8026523E+03   16.6863535E+03               0.  -22.0951055E+03
                5                4   47.6669258E+03   21.2673906E+03               0.  -24.9374629E+03
                6                1   19.5739492E+03   11.9391113E+03               0.  -4.83432617E+03
                6                2   14.4149111E+03   11.1082529E+03               0.  -6.95325195E+03
                6                3   10.7209844E+03   8.73700977E+03               0.  -2.81373584E+03
                6                4   5.93290771E+03   7.82893457E+03               0.  -4.19588965E+03
                7                1   3.93509082E+03   8.16467187E+03               0.  -2.15594531E+03
                7                2      -380.992645   6.40967383E+03               0.      -267.232971
                7                3   7.55830127E+03   8.97256055E+03               0.  -1.22023682E+03
                7                4   4.40476514E+03   7.51522461E+03               0.       704.835571
                8                1   3.66397290E+03   20.3707109E+03               0.   5.26778564E+03
                8                2   6.32198340E+03   21.8626270E+03               0.   8.30743945E+03
                8                3   2.25683472E+03   13.4782334E+03               0.   5.41671875E+03
                8                4   4.17092432E+03   14.3017734E+03               0.   7.74133057E+03
                9                1   6.62387354E+03   13.1313721E+03               0.   8.94989160E+03
                9                2   6.78832666E+03   12.4495811E+03               0.   10.7226680E+03
                9                3   12.3610889E+03   14.8439902E+03               0.   8.67488574E+03
                9                4   12.8213760E+03   14.3094492E+03               0.   10.2773135E+03
               10                1   13.3072168E+03   5.41610059E+03               0.   4.62522754E+03
               10                2   28.1827246E+03   9.99322754E+03               0.   3.62303662E+03
               10                3   12.0963701E+03   5.51080420E+03               0.   1.47853894E+03
               10                4   26.1036680E+03   9.90425293E+03               0.      -464.237732
               11                1   16.7324453E+03   48.6545352E+03               0.   15.4727969E+03
               11                2   17.2616035E+03   42.9349414E+03               0.   18.9221621E+03
               11                3   11.6913232E+03   36.2258164E+03               0.   12.3537959E+03
               11                4   11.8643115E+03   30.3396406E+03               0.   15.0980264E+03
               12                1   13.1024316E+03   26.6095117E+03               0.   14.2998516E+03
               12                2   18.3802148E+03   27.3020781E+03               0.   15.9214307E+03
               12                3   17.2251191E+03   28.3134785E+03               0.   13.0028379E+03
               12                4   23.1245313E+03    29.480875E+03               0.   14.0202129E+03
               13                1   29.9935391E+03   18.3537129E+03               0.   4.25192627E+03
               13                2   31.6765527E+03   18.2504375E+03               0.   1.42847693E+03
               13                3   20.3427051E+03   15.1966670E+03               0.   2.67363599E+03
               13                4   21.3354160E+03   15.0139961E+03               0.       532.784790
               14                1   22.6589785E+03   32.0020898E+03               0.  -4.67335254E+03
               14                2   12.8286074E+03   28.7118867E+03               0.  -7.65101904E+03
               14                3   23.3550547E+03   37.7658789E+03               0.  -2.42506226E+03
               14                4   14.2441514E+03   35.2029297E+03               0.  -4.91988330E+03
               15                1   11.5050928E+03   41.4024219E+03               0.  -2.57056909E+03
               15                2   17.8333418E+03   63.2644258E+03               0.  -3.35225781E+03
               15                3   7.58366211E+03   39.5272148E+03               0.   4.40570410E+03
               15                4   12.3909023E+03   59.9349922E+03               0.   5.16826172E+03
               16                1    29.480875E+03   23.1245313E+03               0.   14.0202129E+03
               16                2   27.3020781E+03   18.3802148E+03               0.   15.9214307E+03
               16                3   28.3134785E+03   17.2251191E+03               0.   13.0028379E+03
               16                4   26.6095117E+03   13.1024316E+03               0.   14.2998516E+03
               17                1   30.3396406E+03   11.8643115E+03               0.   15.0980264E+03
               17                2   42.9349414E+03   17.2616035E+03               0.   18.9221621E+03
               17                3   36.2258164E+03   11.6913232E+03               0.   12.3537959E+03
               17                4   48.6545352E+03   16.7324453E+03               0.   15.4727969E+03
               18                1   59.9349922E+03   12.3909023E+03               0.   5.16826172E+03
               18                2   63.2644258E+03   17.8333418E+03               0.  -3.35225781E+03
               18                3   39.5272148E+03   7.58366211E+03               0.   4.40570410E+03
               18                4   41.4024219E+03   11.5050928E+03               0.  -2.57056909E+03
               19                1   35.2029297E+03   14.2441514E+03               0.  -4.91988330E+03
               19                2   28.7118867E+03   12.8286074E+03               0.  -7.65101904E+03
               19                3   37.7658789E+03   23.3550547E+03               0.  -2.42506226E+03
               19                4   32.0020898E+03   22.6589785E+03               0.  -4.67335254E+03
               20                1   15.0139961E+03   21.3354160E+03               0.       532.784790
               20                2   18.2504375E+03   31.6765527E+03               0.   1.42847693E+03
               20                3   15.1966670E+03   20.3427051E+03               0.   2.67363599E+03
               20                4   18.3537129E+03   29.9935391E+03               0.   4.25192627E+03
               21                1   44.7948437E+03   33.5468125E+03               0.  -29.3368008E+03
               21                2   41.3318945E+03   34.1103516E+03               0.  -30.6124844E+03
               21                3   37.9529648E+03   30.3449004E+03               0.  -27.3330039E+03
               21                4   34.6837227E+03   30.4775957E+03               0.  -28.1009355E+03
               22                1   31.1180293E+03   34.3550508E+03               0.  -30.5082832E+03
               22                2   41.8317734E+03   49.0564180E+03               0.  -37.1789961E+03
               22                3   27.7040410E+03   41.6200625E+03               0.  -29.0531660E+03
               22                4   37.3137422E+03   56.0384219E+03               0.  -35.0593828E+03
               23                1   21.2673906E+03   47.6669258E+03               0.  -24.9374629E+03
               23                2   18.6387129E+03   49.7736797E+03               0.  -20.7470625E+03
               23                3   16.6863535E+03   36.8026523E+03               0.  -22.0951055E+03
               23                4   14.3983789E+03   37.8881680E+03               0.  -18.6814941E+03
               24                1   16.1516455E+03   34.2505977E+03               0.  -16.1884873E+03
               24                2   14.0592471E+03   28.4079570E+03               0.  -12.4437432E+03
               24                3   27.2333574E+03   36.7430703E+03               0.  -17.7362187E+03
               24                4   26.0858164E+03   31.5539238E+03               0.  -14.5439844E+03
               25                1   28.5791660E+03   16.1339736E+03               0.  -13.2119209E+03
               25                2   41.4516758E+03   20.1597148E+03               0.  -14.2746865E+03
               25                3   28.0517539E+03   17.0103438E+03               0.  -15.9077793E+03
               25                4   40.2813828E+03   21.1635801E+03               0.  -17.7790586E+03
               26                1   13.9142979E+03   40.1483281E+03               0.   17.2594063E+03
               26                2   16.5509258E+03   37.4999609E+03               0.   18.4640078E+03
               26                3   9.74435254E+03   32.1354941E+03               0.   14.5229395E+03
               26                4   11.3603018E+03   29.3604512E+03               0.   15.1914014E+03
               27                1   12.8452773E+03   25.3290273E+03               0.   16.1048965E+03
               27                2   17.7715020E+03   30.9429512E+03               0.   18.9212695E+03
               27                3   14.9562959E+03   23.0699727E+03               0.   16.3823643E+03
               27                4   19.8727539E+03   27.9023359E+03               0.   19.0489844E+03
               28                1   10.5914307E+03   14.1790830E+03               0.   14.5141279E+03
               28                2   6.45458740E+03   6.95135010E+03               0.   17.6985430E+03
               28                3   15.1172822E+03   12.9084590E+03               0.   13.8369688E+03
               28                4   12.4201494E+03   7.53695459E+03               0.   16.0768457E+03
               29                1   13.6290537E+03   8.84713379E+03               0.   15.4182402E+03
               29                2   12.8244092E+03   8.28182715E+03               0.   12.7362266E+03
               29                3   16.0300889E+03   17.1519688E+03               0.   15.1748877E+03
               29                4   15.4086455E+03   17.1080664E+03               0.   12.7438174E+03
               30                1   7.38881201E+03   21.6439629E+03               0.   9.24761816E+03
               30                2   12.3257422E+03   38.1078867E+03               0.   9.37934277E+03
               30                3   6.80069580E+03   20.7665937E+03               0.   12.8129336E+03
               30                4   11.3398857E+03   36.4141484E+03               0.   14.0025664E+03
               31                1   27.9023359E+03   19.8727539E+03               0.   19.0489844E+03
               31                2   30.9429512E+03   17.7715020E+03               0.   18.9212695E+03
               31                3   23.0699727E+03   14.9562959E+03               0.   16.3823643E+03
               31                4   25.3290273E+03   12.8452773E+03               0.   16.1048965E+03
               32                1   29.3604512E+03   11.3603018E+03               0.   15.1914014E+03
               32                2   37.4999609E+03   16.5509258E+03               0.   18.4640078E+03
               32                3   32.1354941E+03   9.74435254E+03               0.   14.5229395E+03
               32                4   40.1483281E+03   13.9142979E+03               0.   17.2594063E+03
               33                1   36.4141484E+03   11.3398857E+03               0.   14.0025664E+03
               33                2   38.1078867E+03   12.3257422E+03               0.   9.37934277E+03
               33                3   20.7665937E+03   6.80069580E+03               0.   12.8129336E+03
               33                4   21.6439629E+03   7.38881201E+03               0.   9.24761816E+03
               34                1   17.1080664E+03   15.4086455E+03               0.   12.7438174E+03
               34                2   8.28182715E+03   12.8244092E+03               0.   12.7362266E+03
               34                3   17.1519688E+03   16.0300889E+03               0.   15.1748877E+03
               34                4   8.84713379E+03   13.6290537E+03               0.   15.4182402E+03
               35                1   7.53695459E+03   12.4201494E+03               0.   16.0768457E+03
               35                2   6.95135010E+03   6.45458740E+03               0.   17.6985430E+03
               35                3   12.9084590E+03   15.1172822E+03               0.   13.8369688E+03
               35                4   14.1790830E+03   10.5914307E+03               0.   14.5141279E+03
               36                1   7.51522461E+03   4.40476514E+03               0.       704.835571
               36                2   6.40967383E+03      -380.992645               0.      -267.232971
               36                3   8.97256055E+03   7.55830127E+03               0.  -1.22023682E+03
               36                4   8.16467187E+03   3.93509082E+03               0.  -2.15594531E+03
               37                1   7.82893457E+03   5.93290771E+03               0.  -4.19588965E+03
               37                2   11.1082529E+03   14.4149111E+03               0.  -6.95325195E+03
               37                3   8.73700977E+03   10.7209844E+03               0.  -2.81373584E+03
               37                4   11.9391113E+03   19.5739492E+03               0.  -4.83432617E+03
               38                1   9.90425293E+03   26.1036680E+03               0.      -464.237732
               38                2   9.99322754E+03   28.1827246E+03               0.   3.62303662E+03
               38                3   5.51080420E+03   12.0963701E+03               0.   1.47853894E+03
               38                4   5.41610059E+03   13.3072168E+03               0.   4.62522754E+03
               39                1   14.3094492E+03   12.8213760E+03               0.   10.2773135E+03
               39                2   12.4495811E+03   6.78832666E+03               0.   10.7226680E+03
               39                3   14.8439902E+03   12.3610889E+03               0.   8.67488574E+03
               39                4   13.1313721E+03   6.62387354E+03               0.   8.94989160E+03
               40                1   14.3017734E+03   4.17092432E+03               0.   7.74133057E+03
               40                2   21.8626270E+03   6.32198340E+03               0.   8.30743945E+03
               40                3   13.4782334E+03   2.25683472E+03               0.   5.41671875E+03
               40                4   20.3707109E+03   3.66397290E+03               0.   5.26778564E+03


********************************************************************************
Field Output Report, written Thu Apr 24 12:37:31 2025

Source 1
---------

   ODB: C:/lnms/Vid/cross-hole/PopravljeniRP2.odb
   Step: loading
   Frame: Increment      7: Step Time =   0.7000

Loc 1 : Integration point values from source 1

Output sorted by column "Element Label".

Field Output reported at integration points for region: SPECIMEN-1.Region_1

          Element              Int            S.S11            S.S22            S.S33            S.S12
            Label               Pt           @Loc 1           @Loc 1           @Loc 1           @Loc 1
-------------------------------------------------------------------------------------------------------
                1                1   63.8448203E+03   42.7938477E+03               0.  -40.3966914E+03
                1                2   55.9732188E+03   47.2700391E+03               0.  -42.8453867E+03
                1                3   47.9467188E+03   32.3351797E+03               0.  -33.8362734E+03
                1                4   39.6871094E+03   35.7161328E+03               0.  -35.5552422E+03
                2                1   35.3156484E+03   39.7999023E+03               0.  -32.9904727E+03
                2                2   39.4856641E+03   47.6886016E+03               0.  -35.9166914E+03
                2                3    35.313625E+03   43.7541719E+03               0.  -32.0274199E+03
                2                4   39.0404492E+03   51.8600078E+03               0.  -34.3495078E+03
                3                1   23.9829570E+03   45.7183320E+03               0.  -20.2627598E+03
                3                2   22.9772773E+03   47.0839766E+03               0.  -16.1962070E+03
                3                3   19.2006387E+03   31.4807617E+03               0.  -18.1733379E+03
                3                4   18.2954199E+03   32.1067754E+03               0.  -15.0144141E+03
                4                1   36.0609609E+03   29.4738281E+03               0.  -16.1996191E+03
                4                2   32.5914082E+03   16.1040205E+03               0.  -13.8817695E+03
                4                3   41.8451406E+03   30.8115039E+03               0.  -19.7518574E+03
                4                4   39.1148320E+03   18.5315078E+03               0.  -18.0817930E+03
                5                1   43.2174609E+03   16.5030410E+03               0.  -20.9665332E+03
                5                2    57.016125E+03   21.3630527E+03               0.  -23.2106348E+03
                5                3   41.6952891E+03   18.5550332E+03               0.  -24.9905937E+03
                5                4   54.2755156E+03   23.6175293E+03               0.  -28.1204863E+03
                6                1   22.2202852E+03   13.4862168E+03               0.  -5.60657666E+03
                6                2   16.3899082E+03   12.6116562E+03               0.  -7.97937305E+03
                6                3   12.1861631E+03   9.79777930E+03               0.  -3.26618726E+03
                6                4   6.73707471E+03   8.81348535E+03               0.  -4.81122314E+03
                7                1   4.47836475E+03   9.20865723E+03               0.  -2.46946729E+03
                7                2      -382.792755   7.22676758E+03               0.      -329.643646
                7                3   8.57401172E+03   10.1231787E+03               0.  -1.41942346E+03
                7                4   5.04051611E+03   8.47749609E+03               0.       756.618713
                8                1   4.26325732E+03   22.9109238E+03               0.   6.03819287E+03
                8                2   7.20451611E+03   24.4873086E+03               0.    9.4273125E+03
                8                3   2.65331812E+03   15.1522539E+03               0.   6.16985010E+03
                8                4   4.77209912E+03   16.0098115E+03               0.   8.77310156E+03
                9                1   7.59303613E+03   14.6660801E+03               0.   10.1200146E+03
                9                2   7.80688330E+03   13.8037393E+03               0.   12.1616084E+03
                9                3   14.2111445E+03   16.6497207E+03               0.   9.75094434E+03
                9                4   14.7635283E+03   15.9665703E+03               0.   11.5855234E+03
               10                1   15.2656826E+03   5.86696631E+03               0.   5.15133447E+03
               10                2   32.1277031E+03       11.091E+03               0.   3.90198853E+03
               10                3   13.8767246E+03   6.08844434E+03               0.   1.57663330E+03
               10                4   29.7751191E+03   11.1289121E+03               0.      -695.780090
               11                1   18.5395469E+03   56.3046172E+03               0.   17.7404395E+03
               11                2   19.1587461E+03   50.0644297E+03               0.   21.6778789E+03
               11                3   12.8575020E+03   42.1726094E+03               0.   14.2696582E+03
               11                4   13.0897002E+03   35.6435898E+03               0.   17.4395859E+03
               12                1   14.6134131E+03   31.2514316E+03               0.   16.6254629E+03
               12                2   20.4113438E+03   32.0151191E+03               0.   18.4946152E+03
               12                3   19.2779922E+03   33.1418516E+03               0.   15.2088350E+03
               12                4   25.7816465E+03   34.4325273E+03               0.   16.4057656E+03
               13                1   33.5267344E+03   21.1295762E+03               0.   5.29850830E+03
               13                2   35.5186484E+03   20.9877520E+03               0.   2.10059790E+03
               13                3   22.5268984E+03   17.5041465E+03               0.   3.44439063E+03
               13                4   23.7258105E+03   17.2725020E+03               0.   1.00217963E+03
               14                1   25.4569160E+03   36.8367188E+03               0.  -4.95014648E+03
               14                2   14.6666367E+03   33.1224375E+03               0.  -8.47781445E+03
               14                3   26.2894414E+03   43.5988047E+03               0.  -2.56003052E+03
               14                4   16.3185342E+03   40.7526992E+03               0.  -5.51591162E+03
               15                1   13.1858789E+03   47.8685156E+03               0.  -3.01864648E+03
               15                2   20.2869863E+03   72.4077969E+03               0.  -4.18728906E+03
               15                3   8.18832861E+03   45.7980391E+03               0.   4.84185156E+03
               15                4   13.4660703E+03   68.8037422E+03               0.   5.27521240E+03
               16                1   34.4325273E+03   25.7816465E+03               0.   16.4057656E+03
               16                2   32.0151191E+03   20.4113438E+03               0.   18.4946152E+03
               16                3   33.1418516E+03   19.2779922E+03               0.   15.2088350E+03
               16                4   31.2514316E+03   14.6134131E+03               0.   16.6254629E+03
               17                1   35.6435898E+03   13.0897002E+03               0.   17.4395859E+03
               17                2   50.0644297E+03   19.1587461E+03               0.   21.6778789E+03
               17                3   42.1726094E+03   12.8575020E+03               0.   14.2696582E+03
               17                4   56.3046172E+03   18.5395469E+03               0.   17.7404395E+03
               18                1   68.8037422E+03   13.4660703E+03               0.   5.27521240E+03
               18                2   72.4077969E+03   20.2869863E+03               0.  -4.18728906E+03
               18                3   45.7980391E+03   8.18832861E+03               0.   4.84185156E+03
               18                4   47.8685156E+03   13.1858789E+03               0.  -3.01864648E+03
               19                1   40.7526992E+03   16.3185342E+03               0.  -5.51591162E+03
               19                2   33.1224375E+03   14.6666367E+03               0.  -8.47781445E+03
               19                3   43.5988047E+03   26.2894414E+03               0.  -2.56003052E+03
               19                4   36.8367188E+03   25.4569160E+03               0.  -4.95014648E+03
               20                1   17.2725020E+03   23.7258105E+03               0.   1.00217963E+03
               20                2   20.9877520E+03   35.5186484E+03               0.   2.10059790E+03
               20                3   17.5041465E+03   22.5268984E+03               0.   3.44439063E+03
               20                4   21.1295762E+03   33.5267344E+03               0.   5.29850830E+03
               21                1   51.8600078E+03   39.0404492E+03               0.  -34.3495078E+03
               21                2   47.6886016E+03   39.4856641E+03               0.  -35.9166914E+03
               21                3   43.7541719E+03    35.313625E+03               0.  -32.0274199E+03
               21                4   39.7999023E+03   35.3156484E+03               0.  -32.9904727E+03
               22                1   35.7161328E+03   39.6871094E+03               0.  -35.5552422E+03
               22                2   47.2700391E+03   55.9732188E+03               0.  -42.8453867E+03
               22                3   32.3351797E+03   47.9467188E+03               0.  -33.8362734E+03
               22                4   42.7938477E+03   63.8448203E+03               0.  -40.3966914E+03
               23                1   23.6175293E+03   54.2755156E+03               0.  -28.1204863E+03
               23                2   21.3630527E+03    57.016125E+03               0.  -23.2106348E+03
               23                3   18.5550332E+03   41.6952891E+03               0.  -24.9905937E+03
               23                4   16.5030410E+03   43.2174609E+03               0.  -20.9665332E+03
               24                1   18.5315078E+03   39.1148320E+03               0.  -18.0817930E+03
               24                2   16.1040205E+03   32.5914082E+03               0.  -13.8817695E+03
               24                3   30.8115039E+03   41.8451406E+03               0.  -19.7518574E+03
               24                4   29.4738281E+03   36.0609609E+03               0.  -16.1996191E+03
               25                1   32.1067754E+03   18.2954199E+03               0.  -15.0144141E+03
               25                2   47.0839766E+03   22.9772773E+03               0.  -16.1962070E+03
               25                3   31.4807617E+03   19.2006387E+03               0.  -18.1733379E+03
               25                4   45.7183320E+03   23.9829570E+03               0.  -20.2627598E+03
               26                1   15.5602256E+03   47.0270039E+03               0.   19.7109551E+03
               26                2   18.4748418E+03   43.9642969E+03               0.   21.2223086E+03
               26                3   10.8144766E+03   37.5776172E+03               0.   16.6149238E+03
               26                4   12.6062139E+03   34.3266211E+03               0.   17.4949648E+03
               27                1   14.2102949E+03   29.8212383E+03               0.   18.5775566E+03
               27                2   19.7853320E+03    36.164375E+03               0.   21.7622480E+03
               27                3   16.7830723E+03   27.4527090E+03               0.   18.8890391E+03
               27                4   22.3621641E+03   32.9590781E+03               0.   21.9007969E+03
               28                1   11.9054023E+03   16.9059570E+03               0.   16.6912949E+03
               28                2   7.00198828E+03   8.45798535E+03               0.   20.3512930E+03
               28                3   16.8516680E+03   15.2208408E+03               0.   15.9069951E+03
               28                4   13.6493506E+03   8.92547461E+03               0.   18.4713730E+03
               29                1   15.0149424E+03   10.3636104E+03               0.   17.6372227E+03
               29                2   14.1838857E+03   9.63284473E+03               0.   14.4950234E+03
               29                3   17.8390879E+03   20.0390527E+03               0.   17.2503848E+03
               29                4   17.2108652E+03   19.9314668E+03               0.   14.4152715E+03
               30                1   8.08378223E+03   25.1098945E+03               0.   10.4656924E+03
               30                2    13.751375E+03   44.0051523E+03               0.   10.5190928E+03
               30                3   7.29078320E+03   24.1529375E+03               0.     14.58425E+03
               30                4   12.4706738E+03   42.1510039E+03               0.   15.7999365E+03
               31                1   32.9590781E+03   22.3621641E+03               0.   21.9007969E+03
               31                2    36.164375E+03   19.7853320E+03               0.   21.7622480E+03
               31                3   27.4527090E+03   16.7830723E+03               0.   18.8890391E+03
               31                4   29.8212383E+03   14.2102949E+03               0.   18.5775566E+03
